symbol,pct_chg,rise,std_deviation_1y,pct_chg_1y,std_deviation_6m,pct_chg_6m,std_deviation_5m,pct_chg_5m,std_deviation_4m,pct_chg_4m,std_deviation_3m,pct_chg_3m,std_deviation_2m,pct_chg_2m,std_deviation_1m,pct_chg_1m,std_deviation_1w,pct_chg_1w
000661,2.1591,1.0,3.0033151179891977,55.37300002714619,3.102573716296911,95.81180016091093,3.1287302061696414,90.16179976752028,3.1346971392443415,67.9817999987863,3.156439241925102,64.04180039605126,1.7709134569118072,3.231299395672977,1.8638123874321706,8.263099638745189,0.33896717759207434,0.0028999894857406616
000662,1.1062,1.0,3.753035232818357,4.121596992015839,3.510571766416284,-45.23640260100365,3.5143244140299634,-58.66640257835388,3.5639870327709597,-48.416402608156204,3.5816027471661975,-25.606402546167374,2.462788484498856,-3.2340005934238434,2.8080683805778546,14.398299500346184,4.597438529112421,9.119699627161026
000663,-0.8091,0.0,2.9376210973288437,-4.920899525284767,3.059598850911911,-69.25800064951181,3.049809292924487,-47.30800022929907,3.0650534736788386,-27.9779996201396,3.0757911928548514,-21.427999451756477,2.289000759256957,-22.958300083875656,2.335046142980111,5.264499753713608,3.079560710695418,5.2362998723983765
000665,2.1016,1.0,2.7799378822654557,11.086301110684872,2.7105566720882153,-3.064299590885639,2.6165615891190814,-9.824299775063992,2.6544603677255183,-8.914299808442593,2.6571406364297103,-13.56429972499609,2.459437428579231,-2.6767992824316025,2.851109767744961,11.64110042154789,2.377152030803143,5.752800017595291
000666,0.3912,1.0,3.1149769005570356,-24.374400556087494,3.1024129538666076,-17.484400674700737,3.1149769005570356,-24.374400556087494,3.1149769005570356,-24.374400556087494,3.1149769005570356,-24.374400556087494,2.387581824454384,2.2959003001451492,2.7155195111626265,-0.24009960889816284,1.0949632202234187,5.277300000190735
000667,0.3497,1.0,1.3237002597652057,24.372400522232056,1.3728372369542272,-0.2934999167919159,1.3740876360629997,2.526500165462494,1.3831282649772234,11.766500174999237,1.4093986590849434,18.296500235795975,0.68436789029617,8.494500041007996,0.7524354780427407,8.46399998664856,0.8947675864686723,3.957399934530258
000668,0.0631,1.0,3.0264988720391792,66.61670140177011,2.745239012871994,30.610700987279415,2.7957659218189472,36.00070094317198,2.8529670222541275,33.11070091277361,2.901470180130359,35.12070105224848,1.7806821278794738,-3.5604003965854645,2.0400663535278447,5.857699625194073,1.4347707875897904,6.673800013959408
000669,-1.6746,0.0,3.9820304716977346,-16.915897727012634,3.912453720319926,-45.60689662396908,4.020789584318568,-45.6268969476223,4.122700845920287,-38.596897065639496,4.167830655736088,-32.02689719200134,3.0580441057495604,-10.768800631165504,2.8660847315746474,2.3612996488809586,2.3244998329245044,4.80790002644062
000670,2.0,1.0,4.037436499679738,-48.213198110461235,3.8440883718559946,-77.04339863359928,3.822708031674257,-86.53339858353138,3.806393039313414,-95.21339793503284,3.8941889019162663,-80.05339749157429,2.4846233741368104,-13.886999398469925,2.4820829982207795,1.2050003409385681,2.384720494772211,6.366399705410004
000671,0.3333,1.0,2.5457692827522895,10.818100303411484,2.4835816980377845,-16.917299658060074,2.439247835917889,-12.647299274802208,2.4312693450576113,-9.28729934990406,2.470064588331217,3.492700695991516,2.127996847381012,-15.677699327468872,1.7684346798361876,-4.989700019359589,2.141106157443658,3.5145000964403152
000672,0.6102,1.0,2.4137732637106013,49.34980107098818,2.642893570252676,24.338799886405468,2.5498667447524515,25.458799816668034,2.552081118006991,34.87879968434572,2.5435308810384183,49.44879984855652,2.0055074744843133,5.007099837064743,1.9482208922507898,8.880599781870842,2.6196322514640187,6.095600008964539
000673,-4.1916,0.0,4.038721648315608,-49.67059914767742,4.362469835063553,-118.89010007306933,4.40413385883308,-125.51009932905436,4.479885243883235,-144.37009976804256,4.402093208580012,-143.5500994771719,3.1936942122066267,-10.164599806070328,3.741089617830632,10.984700202941895,6.405536023362136,11.841399908065796
