,symbol,pct_chg,rise,std_deviation_1y,pct_chg_1y,std_deviation_6m,pct_chg_6m,std_deviation_5m,pct_chg_5m,std_deviation_4m,pct_chg_4m,std_deviation_3m,pct_chg_3m,std_deviation_2m,pct_chg_2m,std_deviation_1m,pct_chg_1m,std_deviation_1w,pct_chg_1w
3099,601788,2.0408,1,2.738365132908682,28.644100449979305,2.4471183636963993,2.9697012901306152,2.4830603804269042,8.359701544046402,2.5290587418615775,2.9197015464305878,2.594227594763388,12.67970135807991,1.9012391211533268,7.354899413883686,2.133426397921762,10.499699495732784,1.3772024791142075,8.918199896812439
3100,601789,1.8088,1,2.859286537024558,16.765397861599922,2.6663663972619167,12.061297237873077,2.7140237130712928,16.40129715204239,2.779784417178965,11.951296895742416,2.85568030710914,10.71129684150219,1.716741457888336,-6.087100222706795,1.768411583354888,8.12739971280098,0.5165432277345646,4.246799916028976
3101,601798,0.6107,1,2.0854387997680495,36.573100209236145,2.1600466869616515,-14.067798651754856,2.1511699900022667,-18.96779904514551,2.087910586722943,19.132200598716736,2.0983125605814443,35.75220060348511,1.4409651579355383,4.34759995341301,1.4200942427870082,6.519399970769882,0.7363810929511432,0.6263999789953232
3102,601799,-0.5138,0,2.4303155945127752,46.81940058525652,2.286192176234082,47.832101684994996,2.2982030302096246,38.882101950235665,2.31235132253975,40.70210197288543,2.3268844469040455,31.572101556695998,2.212914150502748,-7.156399888917804,2.802701960736111,-6.836399704217911,0.7206858183123754,-5.714500039815903
3103,601800,0.4673,1,2.0377443836009648,-2.1586995124816895,2.115172344690077,-11.612899214029312,2.1553590804963827,-7.522899433970451,2.198649054383129,-7.462899416685104,2.257813949561625,2.147100552916527,1.333522459804111,-2.012299932539463,1.5743173235061994,4.167600095272064,2.2790277516653137,7.14329993724823
3104,601801,2.3729,1,2.0586438120877935,-6.998699098825455,1.993408725710475,-36.54599957168102,1.9735308058072414,-37.985999673604965,2.0181190223661383,-34.21599964797497,2.0071108096324903,-29.32599951326847,1.1399962697555248,-4.347899988293648,1.188136283676628,7.728799998760223,0.8385358469973505,3.301699995994568
3105,601808,-0.3915,0,2.1111112063833204,25.343100488185883,2.2422415570937293,26.87760229408741,2.2337797790036062,21.93760184943676,2.184169750183784,28.367601230740547,2.1361985261255443,28.95760105550289,2.276311133021634,33.16089962422848,2.6371539075112027,27.665199860930443,3.4546670042734444,6.044999837875366
3106,601811,2.4045,1,3.555412031474412,56.188299253582954,3.1862710927001374,38.959299340844154,3.2064060265059116,36.729299530386925,3.246631465524981,39.40929965674877,3.339023231552979,48.15929938852787,2.8156684992385284,18.53299879282713,2.411268226096976,33.40209951251745,3.785459770917884,15.995699405670166
3107,601818,-0.2519,0,1.3127528421884223,12.378800243139267,1.2389881347520113,3.5397001802921295,1.258721850998882,10.19970028102398,1.2744735987974396,8.879700288176537,1.3072570526066922,13.33970034122467,0.9566612766325024,4.84330016374588,0.9950641766915282,5.545000046491623,1.1322664119401633,5.496099948883057
3108,601828,0.9865,1,2.157014068325264,-8.624800130724907,2.331655332946306,-32.704100128263235,2.2973775638835754,-17.934100177139044,2.2591869839212793,-27.744100231677294,2.2082565758199375,-35.144100323319435,1.1078560692232315,-4.027899719774723,0.9862533962109994,5.166200153529644,0.7681871063263181,3.587700068950653
3109,601838,0.3584,1,1.8080661396993076,3.2380990386009216,2.120964378700487,-27.46940018236637,2.092570758408716,-9.799400016665459,2.0694281507583767,-10.839400395751,2.10260875760001,-10.039400711655617,1.0303305039734667,0.09090012311935425,0.6107538700765492,5.319600090384483,0.24990678483757978,2.1803000271320343
3110,601857,1.1182,1,1.1763860963592003,-22.983600229024887,1.2893562959425946,-18.667299449443817,1.2970753957227557,-11.437299519777298,1.3049621971267715,-16.53729984164238,1.2407484850003703,-17.877299815416336,0.6788863681638896,-7.428000137209892,0.5335755732109342,1.478399932384491,0.31493993700706446,2.269399955868721
3111,601858,2.963,1,2.996828422627242,45.00769929587841,3.314258251866865,48.32829939574003,3.3411884873999766,47.88829880207777,3.178781586140972,38.338298447430134,3.0762702546190828,24.418298162519932,2.180610092924688,3.0080994069576263,2.1007475386645837,12.73739955574274,2.720724939121269,6.860699713230133
3112,601860,1.0219,1,5.390969319232633,101.56280156970024,5.390969319232633,101.56280156970024,5.390969319232633,101.56280156970024,5.390969319232633,101.56280156970024,5.390969319232633,101.56280156970024,1.8925147391806423,-2.8007996529340744,1.8687368872631838,7.0111003667116165,2.0082584745671483,9.186700165271759
3113,601865,1.3599,1,6.388035150827803,198.69260143488646,6.388035150827802,198.69260143488646,6.388035150827802,198.69260143488646,6.388035150827802,198.69260143488646,6.388035150827802,198.69260143488646,3.3714159297000763,12.195300735533237,4.118660750687806,25.346200555562973,0.9913132008760387,5.745800107717514
3114,601866,0.3676,1,2.2724497172558937,24.551698207855225,2.0710236225287333,-7.224701851606369,2.1024623756098624,-0.9647019803524017,2.1525509249840153,-0.40470197796821594,2.1922219664158047,3.4352982342243195,1.498815258136921,1.2022000551223755,1.1506509130443672,7.788999795913696,1.3647220148560668,3.040399968624115
3115,601869,2.3987,1,2.7705228142142433,-15.68500199727714,4.242594885084907,55.551598431542516,4.242594885084907,55.551598431542516,4.242594885084907,55.551598431542516,4.242594885084907,55.551598431542516,1.9073778820546947,3.20889987424016,2.0252116740211186,12.425500005483627,1.2807093551415487,13.431600034236908
3116,601872,0.2128,1,2.158435022464334,40.936800077557564,2.07198218770358,24.61040000617504,2.084333657433763,36.27040033042431,2.0683181190696396,29.030400529503822,2.0628950814893625,32.740400329232216,1.8005505047904335,12.208500266075134,1.920091389767362,17.83640006184578,1.2909360134964767,-0.17119979858398438
3117,601877,1.6985,1,2.019960800445848,14.023701071739197,2.2459165725204837,13.310701962560415,2.1977122524711437,4.930701430886984,2.179622751649231,-10.29929842427373,2.066968446130369,12.370701428502798,1.9362456910742172,0.6352003179490566,2.593187776973639,3.934400111436844,2.8698901033679056,5.230200231075287
3118,601878,2.4915,1,3.11634103498924,39.88329931348562,2.9096150582405724,-25.211598955094814,2.9411215985413417,-17.27159919589758,2.9899218816812403,-15.80159955471754,3.0392567672918815,-2.6615997031331062,1.7291326109093665,-1.4751001000404358,1.8598916656579174,9.62560010701418,0.7148751337274869,9.220500111579895
3119,601880,-1.4085,0,1.9319277381404187,13.801398992538452,1.7882466346557833,-11.682901382446289,1.80311826890866,-7.562901318073273,1.8339146685918817,-10.092901319265366,1.8693240937333861,4.537098526954651,1.3350674844782051,3.7403996884822845,1.550186269447908,9.095899820327759,2.0030745249142394,7.45309990644455
3120,601881,1.4444,1,3.372367612021002,63.955899350345135,3.012733010213563,33.53199840337038,3.080853974366904,33.29199858754873,3.128965413336037,28.791998974978924,3.1942282655507728,44.1819988116622,2.2103894106815742,5.5858000963926315,2.3229138746477234,13.256900236010551,0.9210102657606645,11.570000171661377
3121,601882,0.7335,1,2.4576239160923916,2.023900605738163,2.762063933037877,-21.829600013792515,2.691866515133076,-27.829600043594837,2.683551174147626,-18.169600315392017,2.607711121875078,-35.17959950119257,2.1382941540054126,8.356100231409073,2.176636781347122,-1.683199793100357,1.2838297187741898,4.432700037956238
3122,601886,2.2517,1,2.1687340678835056,12.958000086247921,1.967624287862563,-1.8508000746369362,1.9864913903103865,-1.060800053179264,2.0262829043122017,-2.6608002111315727,2.069781417061066,0.2391999289393425,1.22811308481626,1.3949998319149017,1.0615200309392205,3.487499922513962,1.1716205748169892,3.5507999509572983
3123,601888,-0.4035,0,2.521117083131651,50.222797838039696,2.6018664872282016,63.71419945638627,2.616510490974007,70.96419933158904,2.575056413273759,59.124199208803475,2.620068457186136,47.2341988356784,1.6981736306723745,10.902899698354304,1.4922243899849728,7.577999816276133,1.368304551731179,-1.321900099515915
3124,601890,1.1923,1,3.4898356953501564,61.69099998474121,3.1438829453521504,32.2602995634079,3.1776526258203597,24.100299537181854,3.175385960701935,25.490299820899963,3.2623814318370177,41.75030015408993,2.428492076758279,3.541100323200226,2.08518870714908,11.497000247240067,1.7108707331816815,0.6715998649597168
3125,601898,-0.1919,0,1.5022784036846106,6.7803002297878265,1.5123386225371154,-1.2727999985218048,1.512512840879225,10.907199949026108,1.5367708666796276,7.257199913263321,1.545033928032496,12.377199858427048,1.517260459252335,11.883100107312202,1.598798600850201,20.016700014472008,1.9448815560595398,7.932999834418297
3126,601899,0.2825,1,1.9673093456552158,10.410399407148361,1.8984145165515518,-18.89610120654106,1.9140406554005498,-8.876101300120354,1.917616800322009,-2.806101232767105,1.926866276296335,1.3538989126682281,1.7912367648581524,-0.8894003629684448,1.4287750046420629,-6.861400336027145,1.3155964272646066,-3.2790000438690186
3127,601900,0.5501,1,2.2414810536158165,19.729900687932968,2.1004011202563335,0.34520119428634644,2.090367647018785,-1.8847990930080414,2.09517018539454,-6.124798975884914,2.1208587702125383,-4.114798985421658,1.0990515789637396,1.1295998990535736,0.8726355114782769,5.829799845814705,0.4641583025352237,2.2351000010967255
3128,601901,1.1299,1,2.888785450721099,29.38889853656292,2.5613929217978417,21.631098851561546,2.595030048815825,26.871098950505257,2.6442749919625683,25.80109903216362,2.7204756999149584,31.461099058389664,1.4338933241575593,3.631600081920624,1.4478199513111696,8.472700044512749,0.4843337765389335,6.616100013256073
3129,601908,1.2158,1,3.0745703618342994,-3.632898762822151,2.788141598826198,-25.829298838973045,2.8418629268051894,-19.31929901242256,2.8888635944966286,-34.819299072027206,2.950337188116894,-20.07929927110672,1.4483209477930663,0.006499975919723511,1.3077290840574605,10.016699999570847,1.3545357351090799,4.733800053596497
3130,601918,1.3158,1,1.8448322077412258,-19.665699809789658,2.135997635671438,-3.115899085998535,2.1431446699560923,6.644100695848465,2.129349998981079,-11.36589965224266,2.10033096226149,-5.605899780988693,1.1581124512356915,-0.357899934053421,0.9372023798008211,6.203999847173691,0.8647413651697415,2.6924999356269836
3131,601919,0.0,0,2.347802762780739,30.908199533820152,2.273083348452615,-14.097801014780998,2.305826884882806,-2.6978008300065994,2.340836639741317,-5.577800631523132,2.320839245106406,-5.977800786495209,1.7192038202522426,2.6788002997636795,1.6242501774367495,10.679700195789337,2.046603786297332,8.121000111103058
3132,601928,0.2281,1,2.3333197735842743,43.23029901087284,2.075562355452709,26.799099057912827,2.1007240230354145,32.699098855257034,2.147771019983964,35.659098863601685,2.2042730669095527,44.10909868776798,2.044707967280155,11.378199651837349,2.264004162550265,10.497499592602253,1.5609687883191925,2.372900128364563
3133,601929,2.1645,1,2.5629477577069886,13.669599920511246,2.268235420534593,-10.912399888038635,2.2949596700593844,-6.562400013208389,2.343155578061808,-7.072399884462357,2.4093819744923914,1.0976001918315887,1.492902112270393,-2.068799912929535,1.3525951782328143,8.319500058889389,0.8314073018750164,3.5541998744010925
